Tanggal Rilis,Judul,Deskripsi,Link,Timestamp
2024-12-08 16:00:00,Bagus Banget! 20 Game Lokal Wajib Coba di Indonesia Game Festival 2024,"Bagi gamer yang datang ke Indonesia Game Festival 2024, wajib banget mencoba sederet game lokal ini. Gameplay-nya di jamin seru.",https://inet.detik.com/games-news/d-7676650/bagus-banget-20-game-lokal-wajib-coba-di-indonesia-game-festival-2024,2025-03-12 10:00:01
2024-11-30 07:35:00,Datang ke Indonesia Game Festival 2024 Bisa Dapat PS5-Nintendo Switch,"Hadir ke Indonesia Game Festival 2024 tak hanya bisa menjajal beragam game lokal atau melihat cosplayer yang keren, tapi pengunjung bisa raih hadiah menarik.",https://inet.detik.com/games-news/d-7664016/datang-ke-indonesia-game-festival-2024-bisa-dapat-ps5-nintendo-switch,2025-03-12 10:00:01
2024-11-29 19:04:00,"Cara Dapat Tiket Gratis Indonesia Game Festival 2024, Digelar 6-8 Desember","Indonesia Game Festival 2024 akan segera diselenggarakan. Bagi yang mau tiket gratisnya, bisa simak artikel berikut.",https://inet.detik.com/games-news/d-7663591/cara-dapat-tiket-gratis-indonesia-game-festival-2024-digelar-6-8-desember,2025-03-12 10:00:01
2024-11-28 22:30:00,"Industri Game Lokal Diproyeksi Meningkat di 2025, PC Masih Pilihan Utama","Pertumbuhan industri game lokal pada 2024 meningkat drastis, bila dibandingkan tahun-tahun sebelumnya. Lantas bagaimana dengan 2025?",https://inet.detik.com/games-news/d-7662111/industri-game-lokal-diproyeksi-meningkat-di-2025-pc-masih-pilihan-utama,2025-03-12 10:00:01
2024-11-28 21:00:00,10 Studio Game Lokal yang Akan Unjuk Gigi di Indonesia Game Festival 2024,"Indonesia Game Festival 2024 akan segera digelar. Para pengunjung bisa menikmati berbagai macam kegiatan, yang mana salah satunya menjajal game Indonesia.",https://inet.detik.com/games-news/d-7661950/10-studio-game-lokal-yang-akan-unjuk-gigi-di-indonesia-game-festival-2024,2025-03-12 10:00:01
2024-11-07 22:00:00,"Bakal Ada Game Sleeping Dogs Versi Indonesia, Judulnya Acts of Blood","Developer game Indonesia kembali unjuk kualitasnya. Kali ini datang dari Eksil Studio, yang bakal merilis game action beat em up berjudul Acts of Blood.",https://inet.detik.com/games-news/d-7627615/bakal-ada-game-sleeping-dogs-versi-indonesia-judulnya-acts-of-blood,2025-03-12 10:00:01
2024-10-11 17:35:00,Video: Tantangan Developer Game Lokal Rajai Pasar dalam Negeri,"Kemenparekraf sebut game lokal baru menguasai 0,5% pasar dalam negeri. Rupanya, apresiasi terhadap produk game lokal jadi tantangan yang paling dominan.",https://inet.detik.com/detiktv/d-7583682/video-tantangan-developer-game-lokal-rajai-pasar-dalam-negeri,2025-03-12 10:00:01
2024-10-04 09:45:00,Keren Banget! 6 Game Indonesia Raih Penghargaan di SEA Game Awards 2024,Game lokal kembali menorehkan hasil yang luar biasa di Level UP KL SEA Game Awards 2024. Terdapat enam karya anak bangsa yang berhasil meraih penghargaan.,https://inet.detik.com/games-news/d-7571354/keren-banget-6-game-indonesia-raih-penghargaan-di-sea-game-awards-2024,2025-03-12 10:00:01
2024-09-25 22:15:00,"Game Horor RI DreadHaunt Rilis di PC, Siap Seram Bareng Teman!","Studio game lokal kembali unjuk kebolehan. Kali ini Nuon Games, Digital Happiness, dan Agate resmi meluncurkan seri ketiga Dreadout berujudul DreadHaunt.",https://inet.detik.com/games-news/d-7558312/game-horor-ri-dreadhaunt-rilis-di-pc-siap-seram-bareng-teman,2025-03-12 10:00:01
2024-09-13 15:45:00,Cherry Lai Brandoville Studios Digunjing Netizen Soal Dugaan Penyiksaan,"Nama Cherry Lai dari studio game bernama Brandoville Studios, ramai menjadi gunjingan netizen di media sosial. Dirinya dikaitkan dengan aksi bullying.",https://inet.detik.com/games-news/d-7539272/cherry-lai-brandoville-studios-digunjing-netizen-soal-dugaan-penyiksaan,2025-03-12 10:00:01
2024-08-18 08:59:00,"Resident Evil Versi Indonesia Bakal Rilis, Judulnya Akarmaut: Rootmare",Agate mengumumkan akan meluncurkan game baru berjudul Akarmaut: Romare. Mereka bilang kalau game ini terinspirasi dari game survival horor garapan Capcom.,https://inet.detik.com/games-news/d-7495649/resident-evil-versi-indonesia-bakal-rilis-judulnya-akarmaut-rootmare,2025-03-12 10:00:06
2024-08-13 14:20:00,Rekomendasi Game Android Terseru Buatan Developer Indonesia,"Udah tau belum, Indonesia juga punya beberapa game Android yang keren-keren lho. Berikut daftarnya dan kalian wajib banget coba.",https://inet.detik.com/fotoinet/d-7487510/rekomendasi-game-android-terseru-buatan-developer-indonesia,2025-03-12 10:00:06
2024-08-08 18:49:00,"Dukung Pertumbuhan Game Lokal, Tencent dan Garena Kasih Pelatihan","Dalam upaya mendukung pertumbuhan game lokal, Tencent dan Garena bakal bagi-bagi ilmu. Developer game di Tanah Air bisa merasakannya dalam acara Gameseed 2024.",https://inet.detik.com/games-news/d-7479707/dukung-pertumbuhan-game-lokal-tencent-dan-garena-kasih-pelatihan,2025-03-12 10:00:06
2024-06-13 13:44:00,"Demo My Lovely Empress Hadir di Steam Next Fest, Local Pride Nih!","Studio game indie asal Indonesia, GameChanger Studio, mengumumkan bahwa demo dari karya terbarunya, My Lovely Empress, telah hadir di Steam Next Fest Juni 2024.",https://inet.detik.com/games-news/d-7388975/demo-my-lovely-empress-hadir-di-steam-next-fest-local-pride-nih,2025-03-12 10:00:06
2024-05-11 17:12:00,15 Game Indonesia yang Rilis Sepanjang Bulan Januari-April 2024,"Soal perkembangan industri game di dunia, Indonesia ikut berkontribusi di dalamnya. Sampai akhir April kemarin, studio game lokal rilis 15 game baru di 2024.",https://inet.detik.com/games-news/d-7335136/15-game-indonesia-yang-rilis-sepanjang-bulan-januari-april-2024,2025-03-12 10:00:06
2024-04-01 15:48:00,"Viral Developer RI Bikin Game Cosmic Horor, Joko Anwar Kepincut","Belum lama ini viral developer game asal Indonesia, yang bikin game bertema cosmic horor. Sutradara kondang sampai YouTuber game pun kepincut ingin menjajalnya.",https://inet.detik.com/games-news/d-7272382/viral-developer-ri-bikin-game-cosmic-horor-joko-anwar-kepincut,2025-03-12 10:00:06
2024-03-07 19:45:00,Keren! Game Lokal Paw Rumble Tembus 2 Juta Download di Android,"Game lokal berjudul Paw Rumble kini tembus dua juta download. Karya anak bangsa ini punya basis pengguna terbesar di India, Pakistan, dan Indonesia.",https://inet.detik.com/games-news/d-7230179/keren-game-lokal-paw-rumble-tembus-2-juta-download-di-android,2025-03-12 10:00:06
2024-02-23 21:45:00,Pemerintah Targetkan Raih Dana Pengembangan Game Lokal Rp 600 Miliar,"Pemerintah akan membuka akses pembiayaan dan permodalanuntuk mengembangkan industri game Indonesia, seperti target yang tertuang di Perpres Nomor 19 Tahun 2024.",https://inet.detik.com/games-news/d-7208540/pemerintah-targetkan-raih-dana-pengembangan-game-lokal-rp-600-miliar,2025-03-12 10:00:06
2024-02-22 14:10:00,Perpres Industri Game Nasional: Bikin 3-5 Game Flagship Multiplayer,"Peraturan Presiden (Perpres) Nomor 19 Tahun 2024 Tentang Percepatan Pengembangan Industri Gim Nasional punya program menarik, yakni bikin game multiplayer.",https://inet.detik.com/games-news/d-7206168/perpres-industri-game-nasional-bikin-3-5-game-flagship-multiplayer,2025-03-12 10:00:06
2024-02-21 22:36:00,"Biaya Bikin Game Indonesia Capai Rp 20 Miliar, Pendapatannya Berapa?","Terungkap, biaya pembuatan game Indonesia ada yang mencapai Rp 20 miliar. Dari uang segitu, kira-kira berapa pendapatan yang diperoleh ya?",https://inet.detik.com/games-news/d-7205268/biaya-bikin-game-indonesia-capai-rp-20-miliar-pendapatannya-berapa,2025-03-12 10:00:06
2024-02-07 17:15:00,"Ujung-ujungnya Duit, Dana Jadi Hambatan Developer Game Indonesia",Pendanaan menjadi masalah utama yang disorot Nuon dalam mengembangkan game lokal. Perlu dorongan pemerintah untuk membuat game Indonesia mendunia.,https://inet.detik.com/games-news/d-7182108/ujung-ujungnya-duit-dana-jadi-hambatan-developer-game-indonesia,2025-03-12 10:00:11
2024-02-01 15:09:00,Developer Minta Pemerintah Perjelas Regulasi Industri Game di Indonesia,Ceo Anantarupa Ivan Chen menyebut bahwa developer game Indonesia perlu dukungan pemerintah agar bisa lebih maju.,https://inet.detik.com/detiktv/d-7171751/developer-minta-pemerintah-perjelas-regulasi-industri-game-di-indonesia,2025-03-12 10:00:11
2024-01-30 14:04:00,"Dear Kominfo, Ini yang Dibutuhkan Industri Game RI Supaya Tumbuh","Kominfo mengumumkan aturan khusus soal game, yang harapannya mendongkrak perekonomian dalam negeri. Tapi apakah kebijakan ini dibutuhkan pelaku industri?",https://inet.detik.com/games-news/d-7167764/dear-kominfo-ini-yang-dibutuhkan-industri-game-ri-supaya-tumbuh,2025-03-12 10:00:11
2024-01-29 16:46:00,Rating Game Pakai Pihak Ketiga Dinilai Rawan Korupsi,"Kominfo mengungkapkan, badan rating game Indonesia akan diserahkan kepada pihak ketiga. Tapi menurut salah satu publisher game di Tanah Air, ini rawan korupsi.",https://inet.detik.com/games-news/d-7166455/rating-game-pakai-pihak-ketiga-dinilai-rawan-korupsi,2025-03-12 10:00:11
2024-01-29 15:23:00,Asosiasi Game: Aturan Publisher Game Berbadan Hukum Masih Digodok,Ternyata aturan Kominfo terkait publisher game wajib berbadan hukum di Indonesia yang katanya udah selesai dan sedang penomoran di Kememkum itu masih digodok.,https://inet.detik.com/games-news/d-7166263/asosiasi-game-aturan-publisher-game-berbadan-hukum-masih-digodok,2025-03-12 10:00:11
2024-01-18 10:48:00,"Gimana Sih Penampakan Kantor Developer Game Indonesia, Yuk Intip!",Kira-kira gimana ya penampakan kantor developer game asal Indonesia? Kebetulan detikINET bertandang ke kantor Ageta nih. Yuk intip apa aja isinya.,https://inet.detik.com/fotoinet/d-7147479/gimana-sih-penampakan-kantor-developer-game-indonesia-yuk-intip,2025-03-12 10:00:11
2024-01-17 10:11:00,"Agate Luncurkan Sub-Brand Baru Vertx Break, Fokus Garap Game 3D","Agate mengumumkan sub-brand terbarunya, yakni Vertx Break. Fokus bisnisnya pada pengembangan aset-aset game 3D yang stylized bukan realistic.",https://inet.detik.com/games-news/d-7145396/agate-luncurkan-sub-brand-baru-vertx-break-fokus-garap-game-3d,2025-03-12 10:00:11
2024-01-17 09:07:00,"Developer Lokal Agate Berencana Rilis Game di iPhone 15, Tapi...","Agate, developer dan publisher game lokal, berencana merilis karya mereka ke iPhone 15. Tapi itu semua tergantung dari uji coba yang sedang dilakukannya.",https://inet.detik.com/games-news/d-7145392/developer-lokal-agate-berencana-rilis-game-di-iphone-15-tapi,2025-03-12 10:00:11
2023-10-17 21:46:00,Ternyata Developer Game Lokal Butuh Ini Biar Berkembang,"Ternyata Indonesia tidak kekurangan sumber daya manusia, bila kaitannya dengan pengembangan video game. Jadi bukan talenta, akan tetapi lebih kepada peluang.",https://inet.detik.com/games-news/d-6987753/ternyata-developer-game-lokal-butuh-ini-biar-berkembang,2025-03-12 10:00:11
2023-10-17 21:03:00,Miris! Gamer Indonesia Sedikit Banget yang Beli Game Lokal,"Diketahui kalau jumlah gamer di Indonesia itu sudah berkembang pesat. Tapi sedihnya, ternyata mereka lebih suka main game kompetitif garapan developer asing.",https://inet.detik.com/games-news/d-6987692/miris-gamer-indonesia-sedikit-banget-yang-beli-game-lokal,2025-03-12 10:00:11
2023-10-04 20:46:00,Keren! 3 Game Lokal Sabet Penghargaan SEA Game Awards 2023,"Ajang penghargaan video game se-Asia Tenggara yang digelar Level Up KL resmi berakhir. Di sini ada tiga karya anak bangsa, sukses menyabet total empat gelar.",https://inet.detik.com/games-news/d-6965216/keren-3-game-lokal-sabet-penghargaan-sea-game-awards-2023,2025-03-12 10:00:15
2023-09-20 16:15:00,Mendorong Pengembang Game Lokal Naik Kelas,Ekosistem game di Indonesia menguat. Pasar game di Indonesia menduduki posisi ke-3 terbesar di dunia dengan jumlah 3.45 miliar pengunduh pada 2022.,https://news.detik.com/kolom/d-6941345/mendorong-pengembang-game-lokal-naik-kelas,2025-03-12 10:00:15
2023-08-17 11:16:00,Perjuangan Pemuda Asal Pacitan Bangun Perusahaan Game Sendiri,"Dari rasa penasarannya terhadap game, pemuda asal Pacitan punya mimpi untuk memperkenalkan karyanya sendiri kepada dunia. Apakah terwujud? Simak penjelasannya.",https://inet.detik.com/games-news/d-6881114/perjuangan-pemuda-asal-pacitan-bangun-perusahaan-game-sendiri,2025-03-12 10:00:15
2023-06-08 10:45:00,Game RPG Indonesia Valthirian Arc: Hero School Story 2 Rilis Juni 2023,"Developer kondang asal Indonesia, Agate, akan merilis game role playing game (RPG) terbarunya Valthirian Arc: Hero School Story 2. Hadir tanggal 22 Juni 2023.",https://inet.detik.com/games-news/d-6761182/game-rpg-indonesia-valthirian-arc-hero-school-story-2-rilis-juni-2023,2025-03-12 10:00:15
2023-05-16 14:15:00,Game Lokal 'Hello Goodboy' Segera Rilis di Steam dan Switch,"Industri game semakin berkembang, developer lokal tidak ingin ketinggalan. Satu lagi game terbaru Tanah Air yang bakal rilis tahun ini, bertajuk Hello Goodboy.",https://inet.detik.com/games-news/d-6723090/game-lokal-hello-goodboy-segera-rilis-di-steam-dan-switch,2025-03-12 10:00:15
2023-04-03 18:51:00,"11 Developer Game RI Unjuk Gigi di AS, Potensi Bisnis Rp 382 M","Sukses tampil di San Francisco, sebelas developer game Indonesia raih potensi transaksi bisnis lebih dari USD 25,5 juta atau sekitar Rp 382 miliar.",https://inet.detik.com/games-news/d-6653697/11-developer-game-ri-unjuk-gigi-di-as-potensi-bisnis-rp-382-m,2025-03-12 10:00:15
2023-04-03 15:15:00,Game Horor Cursed Mansion Buatan Developer Bandung Rilis di Steam,"Developer game asal Bandung, Dragon Emperor, bersama dengan Nuon Games, resmi merilis game horor bertajuk Cursed Mansion di PC melalui Steam.",https://inet.detik.com/games-news/d-6653030/game-horor-cursed-mansion-buatan-developer-bandung-rilis-di-steam,2025-03-12 10:00:15
2023-03-22 11:03:00,"Curhat Pengembang Game: Dapat Award, Eh Pialanya Kena Pajak","Toge Productions, developer game Indonesia, menang award Flash Game Summit di San Francisco. Tapi saat piala dikirim ke Indonesia malah kena pajak Bea Cukai.",https://inet.detik.com/games-news/d-6632183/curhat-pengembang-game-dapat-award-eh-pialanya-kena-pajak,2025-03-12 10:00:15
2023-01-25 11:45:00,"A Space for the Unbound, Game Lokal yang Sedang Populer di Steam","Baru rilis empat hari di Steam, game lokal garapan Mojiken Studio, A Space for the Unbound, sempat merajai posisi tiga teratas di kategori New & Trending.",https://inet.detik.com/games-news/d-6533063/a-space-for-the-unbound-game-lokal-yang-sedang-populer-di-steam,2025-03-12 10:00:15
2022-12-24 17:15:00,"Ini Game Indonesia yang Sedang Viral, Judulnya When The Past Was Around","Baru-baru ini game buatan developer Indonesia viral di lini masa Twitter. Judulnya When the Past was Around, hasil racikan ciamik dari Toge Productions.",https://inet.detik.com/games-news/d-6479106/ini-game-indonesia-yang-sedang-viral-judulnya-when-the-past-was-around,2025-03-12 10:00:16
2022-12-19 15:04:00,"Developer Bandung Bikin Game Horor, Bakal Rilis di Steam","Developer game asal Bandung, Dragon Emperor, menggarap game horor Cursed Mansion. Peluncurannya dibantu UPoint Games dan bisa dinikmati Januari 2023.",https://inet.detik.com/games-news/d-6469481/developer-bandung-bikin-game-horor-bakal-rilis-di-steam,2025-03-12 10:00:20
2022-11-10 13:52:00,2 Game Indonesia Akan Rilis di PS4 dan PS5 Tahun 2023,"Developer lokal, Toge Productions, mengumumkan akan meluncurkan game baru Coffee Talk Episode 2: Hibiscus & Butterfly dan A Space for the Unbound pada 2023.",https://inet.detik.com/games-news/d-6398161/2-game-indonesia-akan-rilis-di-ps4-dan-ps5-tahun-2023,2025-03-12 10:00:20
2022-10-01 00:30:00,Mengangkat Ilustrator Lokal ke Mata Dunia,"Setelah sukses meraih peringkat ketiga di kompetisi Solana Hackathon Ignition, developer game Eizper Chain ingin mengangkat ilustrator lokal ke level dunia.",https://www.detik.com/jabar/berita/d-6322062/mengangkat-ilustrator-lokal-ke-mata-dunia,2025-03-12 10:00:20
2022-09-20 11:18:00,Studio Game RI Jajal Peluang Investor di Tokyo Game Show 2022,Gelaran Tokyo Game Show 2022 telah berakhir. 10 Perusahaan game Indonesia ikut serta. Banyak calon rekanan bisnis yang mengajak bertemu selama ajang di sana.,https://inet.detik.com/games-news/d-6301534/studio-game-ri-jajal-peluang-investor-di-tokyo-game-show-2022,2025-03-12 10:00:20
2022-08-17 16:30:00,10 Game Android Karya Anak Bangsa yang Keren Banget,"Jelasng Hari Kemerdekaan Indonesia, ada baiknya detikers menjajal game Android buatan Indonesia yang keren ini. Yuk, simak penjelasan singkatnya berikut ini.",https://inet.detik.com/games-features/d-6239616/10-game-android-karya-anak-bangsa-yang-keren-banget,2025-03-12 10:00:20
2022-07-17 18:58:00,Belajar Bahasa Inggris Jadi Seru di Game Lokal Grammarian Ltd,"Algorocks dan Simpleton, developer asal kota Malang, mengembangkan game seru yang mengedukasi, berjudul Grammarian Ltd. Belajar grammar jadi menyenangkan.",https://inet.detik.com/games-news/d-6183945/belajar-bahasa-inggris-jadi-seru-di-game-lokal-grammarian-ltd,2025-03-12 10:00:20
2022-07-08 22:40:00,"Dukung Industri Game Lokal, Pemerintah dan AGI Hadirkan IGDX 2022","Dalam upaya mendukung pertumbuhan industri game lokal, pemerintah dan Asosiasi Game Indonesia, kembali menghadirkan event menarik. Kira-kira apa itu? Yuk simak.",https://inet.detik.com/games-news/d-6169951/dukung-industri-game-lokal-pemerintah-dan-agi-hadirkan-igdx-2022,2025-03-12 10:00:20
2022-04-26 20:35:00,Duckie Land Siap Melantai di Indodax 28 April,Developer game lokal Duckie Land siap melantai di exchange Indonesia salah satunya Indodax pada Kamis (28/4).,https://finance.detik.com/detiktv/d-6052586/duckie-land-siap-melantai-di-indodax-28-april,2025-03-12 10:00:20
2022-03-02 21:45:00,Toge Productions Akuisisi Tahoe Game Senilai Rp 4 Miliar,"Toge Productions mengumumkan akuisisinya terhadap Tahoe Games, pengembang independen berbasis di Kediri. Pembelian ini menelan biaya sekitar Rp 4 miliar.",https://inet.detik.com/business/d-5966032/toge-productions-akuisisi-tahoe-game-senilai-rp-4-miliar,2025-03-12 10:00:20
2021-12-11 17:48:00,"Treasure Hunter Buah Maja, Game Asli Buatan Majalengka",Aplikasi game buatan lokal makin banyak bermunculan. Kali ini ada Treasure Hunter Game Buah Maja buatan mahasiswa Majalengka.,https://inet.detik.com/games-news/d-5850647/treasure-hunter-buah-maja-game-asli-buatan-majalengka,2025-03-12 10:00:20
